,Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Year,Open_CAC40,High_CAC40,Low_CAC40,Close_CAC40,Adj Close_CAC40,Volume_CAC40,Daily_Performance_Actions,Daily_performance_CAC_40
8701,ACA.PA,2021-01-04,10.475000381469727,10.479999542236328,10.15999984741211,10.220000267028809,7.944303512573242,4117439,2021,5614.0400390625,5656.419921875,5567.97021484375,5588.9599609375,5588.9599609375,82741000,0.0,0.0
8702,ACA.PA,2021-01-05,10.244999885559082,10.385000228881836,10.175000190734863,10.255000114440918,7.9715094566345215,3519426,2021,5561.60009765625,5603.66015625,5530.47998046875,5564.60009765625,5564.60009765625,79263400,0.34246425144452974,-0.4358568222264325
8703,ACA.PA,2021-01-06,10.4350004196167,10.824999809265137,10.359999656677246,10.670000076293945,8.294100761413574,7687827,2021,5601.009765625,5648.419921875,5553.39013671875,5630.60009765625,5630.60009765625,116286300,4.046806018740368,1.1860690587235379
8704,ACA.PA,2021-01-07,10.734999656677246,10.8149995803833,10.510000228881836,10.75,8.356287956237793,6240088,2021,5651.0400390625,5689.27978515625,5629.490234375,5669.85009765625,5669.85009765625,91729600,0.7497649778259508,0.6970837800457153
8705,ACA.PA,2021-01-08,10.859999656677246,10.880000114440918,10.539999961853027,10.670000076293945,8.294100761413574,4542555,2021,5711.580078125,5721.89013671875,5676.14990234375,5706.8798828125,5706.8798828125,87558400,-0.7441853368005069,0.6530998971481905
8706,ACA.PA,2021-01-11,10.574999809265137,10.6850004196167,10.4350004196167,10.524999618530273,8.181387901306152,3971126,2021,5684.66015625,5704.08984375,5629.4599609375,5662.43017578125,5662.43017578125,76382800,-1.3589546084992632,-0.7788793166143226
8707,ACA.PA,2021-01-12,10.595000267028809,10.744999885559082,10.539999961853027,10.65999984741211,8.286327362060547,4244430,2021,5672.2001953125,5679.06005859375,5636.75,5650.97021484375,5650.97021484375,73935200,1.2826625536798586,-0.20238591173300513
8708,ACA.PA,2021-01-13,10.614999771118164,10.680000305175781,10.550000190734863,10.604999542236328,8.243574142456055,2850076,2021,5648.9599609375,5679.06982421875,5643.75,5662.669921875,5662.669921875,109764000,-0.5159503373645347,0.20703890812443504
8709,ACA.PA,2021-01-14,10.645000457763672,10.734999656677246,10.375,10.420000076293945,8.09976863861084,6642989,2021,5662.169921875,5690.490234375,5656.75,5681.14013671875,5681.14013671875,104615600,-1.7444551996969815,0.3261750216518644
8710,ACA.PA,2021-01-15,10.359999656677246,10.46500015258789,10.074999809265137,10.175000190734863,7.909322738647461,6627987,2021,5648.7001953125,5656.4501953125,5563.740234375,5611.68994140625,5611.68994140625,127619000,-2.3512464852708526,-1.2224693220226124
